,2014x,2014y,2015x,2015y,2016x,2016y,2017x,2017y,2018x,2018y,2019x,2019y,2020x,2020y,2021x,2021y
829,-1,-1,6715,11760,6655,11704,6667,11714,6682,11662,-1,-1,-1,-1,-1,-1
830,-1,-1,6721,8492,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
831,-1,-1,6723,7748,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
832,-1,-1,6725,8564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
833,-1,-1,6753,5508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
834,-1,-1,6774,11176,6713,11134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
835,-1,-1,6781,8823,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
836,-1,-1,6781,9472,6729,9448,6763,9512,-1,-1,-1,-1,-1,-1,-1,-1
837,-1,-1,6787,8724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
838,-1,-1,6789,4738,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
839,-1,-1,6799,11346,6733,11306,6759,11342,-1,-1,-1,-1,-1,-1,-1,-1
840,-1,-1,6812,9286,6742,9246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
841,-1,-1,6822,4622,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
842,-1,-1,6823,9935,6742,9882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
843,-1,-1,6829,3483,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
844,-1,-1,6849,4708,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
845,-1,-1,6857,3597,6783,3576,6806,3582,-1,-1,-1,-1,-1,-1,-1,-1
846,-1,-1,6862,7428,6786,7397,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
847,-1,-1,6885,10362,6797,10290,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
848,-1,-1,6914,8834,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
849,-1,-1,6941,4680,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
850,-1,-1,6951,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
851,-1,-1,6999,5456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
852,-1,-1,7033,10778,6956,10726,6969,10758,-1,-1,-1,-1,-1,-1,-1,-1
853,-1,-1,7037,5708,6942,5634,6961,5718,-1,-1,-1,-1,-1,-1,-1,-1
854,-1,-1,7058,3834,6981,3816,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
855,-1,-1,7109,3776,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
856,-1,-1,7113,14027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
857,-1,-1,7149,14028,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
858,-1,-1,7178,3285,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
859,-1,-1,7201,8396,7141,8345,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
860,-1,-1,7201,9830,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
861,-1,-1,7205,3796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
862,-1,-1,7227,6210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
863,-1,-1,7239,8546,7194,8494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
864,-1,-1,7311,6228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
865,-1,-1,7347,10298,7262,10238,7269,10274,-1,-1,-1,-1,-1,-1,-1,-1
866,-1,-1,7401,4644,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
867,-1,-1,7410,9658,7323,9598,7338,9646,7358,9580,-1,-1,-1,-1,-1,-1
868,-1,-1,7422,8786,7369,8740,7395,8798,-1,-1,-1,-1,-1,-1,-1,-1
869,-1,-1,7465,4356,7385,4304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
870,-1,-1,7470,11298,7417,11260,7430,11292,7454,11250,-1,-1,-1,-1,-1,-1
871,-1,-1,7491,5830,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
872,-1,-1,7506,7223,7438,7186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
873,-1,-1,7511,9892,7434,9846,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
874,-1,-1,7521,6688,7458,6634,7478,6710,-1,-1,-1,-1,-1,-1,-1,-1
875,-1,-1,7521,8636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
876,-1,-1,7534,4472,7465,4434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
877,-1,-1,7534,5950,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
878,-1,-1,7553,4209,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
879,-1,-1,7573,3629,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
880,-1,-1,7581,6444,7535,6492,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
881,-1,-1,7599,6554,7535,6492,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
882,-1,-1,7606,7174,7539,7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
883,-1,-1,7611,5510,7531,5452,7546,5526,-1,-1,-1,-1,-1,-1,-1,-1
884,-1,-1,7615,3508,7541,3494,7586,3594,-1,-1,-1,-1,-1,-1,-1,-1
885,-1,-1,7706,7260,7643,7220,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
886,-1,-1,7707,5394,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
887,-1,-1,7717,10426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
888,-1,-1,7730,10501,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
889,-1,-1,7735,8068,7689,8042,7706,8114,-1,-1,-1,-1,-1,-1,-1,-1
890,-1,-1,7758,7607,7689,7574,7702,7644,-1,-1,-1,-1,-1,-1,-1,-1
891,-1,-1,7759,5454,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
892,-1,-1,7769,7310,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
893,-1,-1,7783,11386,7719,11340,7726,11372,-1,-1,-1,-1,-1,-1,-1,-1
894,-1,-1,7793,10638,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
895,-1,-1,7798,4864,7729,4824,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
896,-1,-1,7821,6840,7761,6778,7783,6856,-1,-1,-1,-1,-1,-1,-1,-1
897,-1,-1,7823,4437,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
898,-1,-1,7845,7478,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
899,-1,-1,7866,8522,7818,8484,7822,8538,7846,8458,-1,-1,-1,-1,-1,-1
900,-1,-1,7883,10626,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
901,-1,-1,7889,4798,7825,4754,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
902,-1,-1,7889,11236,7825,11188,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
903,-1,-1,7893,5031,7826,5002,7851,5090,-1,-1,-1,-1,-1,-1,-1,-1
904,-1,-1,7905,7176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
905,-1,-1,7911,4412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
906,-1,-1,7911,4618,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
907,-1,-1,7911,10869,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
908,-1,-1,7929,6669,7874,6612,7894,6688,-1,-1,-1,-1,-1,-1,-1,-1
909,-1,-1,7937,3574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
910,-1,-1,7949,10090,7882,10042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
911,-1,-1,7961,4658,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
912,-1,-1,7961,7792,7891,7748,7902,7824,-1,-1,-1,-1,-1,-1,-1,-1
913,-1,-1,7974,4874,7915,4839,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
914,-1,-1,7990,11186,7926,11140,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
915,-1,-1,8005,1718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
916,-1,-1,8025,3820,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
917,-1,-1,8029,3710,8052,3716,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
918,-1,-1,8059,3990,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
919,-1,-1,8061,11465,8007,11426,8014,11454,-1,-1,-1,-1,-1,-1,-1,-1
920,-1,-1,8075,6536,8006,6482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
921,-1,-1,8085,9002,8038,8970,8058,9026,-1,-1,-1,-1,-1,-1,-1,-1
922,-1,-1,8098,6138,8038,6098,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
923,-1,-1,8110,5274,8041,5245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
924,-1,-1,8118,5410,8050,5374,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
925,-1,-1,8139,7204,8082,7161,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
926,-1,-1,8154,7904,8095,7869,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
927,-1,-1,8163,5783,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
928,-1,-1,8211,5066,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
929,-1,-1,8218,4814,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
930,-1,-1,8225,9198,8169,9147,8186,9210,-1,-1,-1,-1,-1,-1,-1,-1
931,-1,-1,8237,3772,8178,3754,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
932,-1,-1,8245,9306,8197,9264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
933,-1,-1,8253,4529,8202,4494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
934,-1,-1,8266,6136,8198,6090,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
935,-1,-1,8273,4696,8202,4654,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
936,-1,-1,8317,11168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
937,-1,-1,8329,10826,8266,10790,8273,10831,-1,-1,-1,-1,-1,-1,-1,-1
938,-1,-1,8335,8874,8287,8842,8307,8910,-1,-1,-1,-1,-1,-1,-1,-1
939,-1,-1,8382,6934,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
940,-1,-1,8387,7270,8334,7218,8343,7286,-1,-1,-1,-1,-1,-1,-1,-1
941,-1,-1,8409,9914,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
942,-1,-1,8427,9374,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
943,-1,-1,8439,9678,8382,9620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
944,-1,-1,8442,7718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
945,-1,-1,8479,9089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
946,-1,-1,8480,11506,8434,11464,8406,11482,-1,-1,-1,-1,-1,-1,-1,-1
947,-1,-1,8483,10660,8425,10618,8426,10662,8470,10616,8434,10622,8413,10598,-1,-1
948,-1,-1,8509,6540,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
949,-1,-1,8514,10896,8457,10862,8450,10896,-1,-1,-1,-1,-1,-1,-1,-1
950,-1,-1,8534,5614,8458,5582,8481,5662,-1,-1,-1,-1,-1,-1,-1,-1
951,-1,-1,8535,6250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
952,-1,-1,8580,9662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
953,-1,-1,8607,8062,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
954,-1,-1,8618,7952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
955,-1,-1,8622,5728,8541,5683,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
956,-1,-1,8630,5052,8570,5030,8598,5110,-1,-1,-1,-1,-1,-1,-1,-1
957,-1,-1,8630,6904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
958,-1,-1,8669,10922,8610,10878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
959,-1,-1,8695,6592,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
960,-1,-1,8699,8064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
961,-1,-1,8717,4362,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
962,-1,-1,8721,11006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
963,-1,-1,8729,5808,8649,5762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
964,-1,-1,8736,8226,8690,8190,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
965,-1,-1,8741,7816,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
966,-1,-1,8745,5638,8667,5596,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
967,-1,-1,8747,7241,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
968,-1,-1,8761,7366,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
969,-1,-1,8813,6984,8751,6914,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
970,-1,-1,8822,9334,8759,9284,8761,9339,8798,9274,-1,-1,-1,-1,-1,-1
971,-1,-1,8842,8567,8774,8506,8771,8562,-1,-1,-1,-1,-1,-1,-1,-1
972,-1,-1,8857,9694,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
973,-1,-1,8858,5741,8767,5689,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
974,-1,-1,8890,8146,8822,8106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
975,-1,-1,8898,7328,8839,7298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
976,-1,-1,8901,7678,8830,7642,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
977,-1,-1,8909,9098,8841,9031,8839,9082,8874,9008,-1,-1,-1,-1,-1,-1
978,-1,-1,8954,6804,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
979,-1,-1,8955,9900,8906,9858,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
980,-1,-1,8959,7131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
981,-1,-1,8977,7486,8914,7462,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
982,-1,-1,9005,6423,8943,6374,8955,6458,-1,-1,-1,-1,-1,-1,-1,-1
983,-1,-1,9041,7648,8973,7616,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
984,-1,-1,9061,8480,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
985,-1,-1,9071,4414,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
986,-1,-1,9075,7150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
987,-1,-1,9106,5682,9034,5650,9011,5665,-1,-1,-1,-1,-1,-1,-1,-1
988,-1,-1,9117,10576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
989,-1,-1,9173,4535,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
990,-1,-1,9194,6782,9134,6714,9153,6794,-1,-1,-1,-1,-1,-1,-1,-1
991,-1,-1,9198,5634,9119,5598,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
992,-1,-1,9211,4588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
993,-1,-1,9211,10158,9145,10104,9139,10154,9175,10096,-1,-1,-1,-1,-1,-1
994,-1,-1,9225,8064,9162,8030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
995,-1,-1,9229,7528,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
996,-1,-1,9234,6230,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
997,-1,-1,9241,5978,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
998,-1,-1,9305,14266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
999,-1,-1,9323,5638,9254,5606,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1000,-1,-1,9351,8960,9281,8902,9274,8962,9311,8888,9262,8874,-1,-1,-1,-1
1001,-1,-1,9361,6816,9294,6744,9306,6822,-1,-1,-1,-1,-1,-1,-1,-1
1002,-1,-1,9361,7990,9289,7965,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1003,-1,-1,9361,8684,9297,8628,9308,8704,-1,-1,-1,-1,-1,-1,-1,-1
1004,-1,-1,9383,5034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1005,-1,-1,9383,5938,9298,5886,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1006,-1,-1,9405,4974,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1007,-1,-1,9455,5788,9373,5742,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1008,-1,-1,9457,7562,9402,7508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1009,-1,-1,9484,6120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1010,-1,-1,9489,7544,9402,7508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1011,-1,-1,9501,5024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1012,-1,-1,9549,6746,9481,6672,9514,6754,-1,-1,-1,-1,-1,-1,-1,-1
1013,-1,-1,9561,9032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1014,-1,-1,9563,8872,9494,8826,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1015,-1,-1,9591,4980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1016,-1,-1,9605,5896,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1017,-1,-1,9629,6608,9582,6554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1018,-1,-1,9631,5686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1019,-1,-1,9631,5780,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1020,-1,-1,9649,5416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1021,-1,-1,9658,5487,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1022,-1,-1,9661,5528,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1023,-1,-1,9697,7852,9626,7810,9626,7888,-1,-1,-1,-1,-1,-1,-1,-1
1024,-1,-1,9725,8964,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1025,-1,-1,9777,7564,9703,7521,9709,7600,-1,-1,-1,-1,-1,-1,-1,-1
1026,-1,-1,9795,5785,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1027,-1,-1,9805,7184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1028,-1,-1,9818,6430,9749,6379,9766,6460,-1,-1,-1,-1,-1,-1,-1,-1
1029,-1,-1,9831,8028,9758,7994,9762,8066,-1,-1,-1,-1,-1,-1,-1,-1
1030,-1,-1,9847,5544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1031,-1,-1,9849,8654,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1032,-1,-1,9851,8552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1033,-1,-1,9897,6611,9819,6538,9827,6616,-1,-1,-1,-1,-1,-1,-1,-1
1034,-1,-1,9903,8580,9915,8554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1035,-1,-1,9913,9308,9842,9254,9842,9330,-1,-1,-1,-1,-1,-1,-1,-1
1036,-1,-1,9925,7880,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1037,-1,-1,9997,8598,9915,8554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1038,-1,-1,10053,7886,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1039,-1,-1,10077,7084,9990,7035,9993,7110,-1,-1,-1,-1,-1,-1,-1,-1
1040,-1,-1,10093,9308,10022,9254,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1041,-1,-1,10102,6268,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1042,-1,-1,10117,4828,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1043,-1,-1,10127,7878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1044,-1,-1,10129,7396,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1045,-1,-1,10143,9488,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1046,-1,-1,10151,5706,10074,5666,10087,5750,-1,-1,-1,-1,-1,-1,-1,-1
1047,-1,-1,10154,9160,10066,9100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1048,-1,-1,10169,7565,10101,7532,10115,7623,-1,-1,-1,-1,-1,-1,-1,-1
1049,-1,-1,10185,5742,10074,5666,10087,5750,-1,-1,-1,-1,-1,-1,-1,-1
1050,-1,-1,10191,6231,10201,6222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1051,-1,-1,10219,7221,10145,7185,10153,7269,-1,-1,-1,-1,-1,-1,-1,-1
1052,-1,-1,10229,6732,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1053,-1,-1,10249,5156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1054,-1,-1,10269,7382,10190,7342,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1055,-1,-1,10286,6272,10201,6222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1056,-1,-1,10336,4889,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1057,-1,-1,10400,3535,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1058,-1,-1,10401,7464,10317,7398,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1059,-1,-1,10415,4764,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1060,-1,-1,10419,8256,10341,8222,10347,8306,10397,8236,-1,-1,-1,-1,-1,-1
1061,-1,-1,10431,5128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1062,-1,-1,10441,8476,10362,8418,10351,8490,-1,-1,-1,-1,-1,-1,-1,-1
1063,-1,-1,10475,4731,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1064,-1,-1,10505,6351,10423,6298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1065,-1,-1,10591,7058,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1066,-1,-1,10597,4684,10613,4658,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1067,-1,-1,10597,6386,10518,6338,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1068,-1,-1,10603,7114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1069,-1,-1,10629,9058,10560,9018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1070,-1,-1,10635,7073,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1071,-1,-1,10649,7132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1072,-1,-1,10662,7208,10669,7208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1073,-1,-1,10670,2853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1074,-1,-1,10701,8568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1075,-1,-1,10715,4706,10613,4658,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1076,-1,-1,10722,2968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1077,-1,-1,10731,9145,10659,9108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1078,-1,-1,10738,8602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1079,-1,-1,10745,8232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1080,-1,-1,10758,7268,10669,7208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1081,-1,-1,10786,8646,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1082,-1,-1,10805,7438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1083,-1,-1,10849,9790,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1084,-1,-1,10867,10846,10821,10820,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1085,-1,-1,10873,8558,10790,8510,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1086,-1,-1,10881,7750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1087,-1,-1,10899,11006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1088,-1,-1,10941,10804,10821,10820,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1089,-1,-1,10995,7686,10904,7650,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1090,-1,-1,11017,7842,10942,7812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1091,-1,-1,11037,7520,10953,7484,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1092,-1,-1,11047,4344,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1093,-1,-1,11073,4972,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1094,-1,-1,11098,3778,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1095,-1,-1,11114,4481,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1096,-1,-1,11141,5620,11050,5570,11070,5660,-1,-1,-1,-1,-1,-1,-1,-1
1097,-1,-1,11143,4415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1098,-1,-1,11146,4882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1099,-1,-1,11167,4332,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1100,-1,-1,11267,4462,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1101,-1,-1,11370,5790,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1102,-1,-1,11421,4166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1103,-1,-1,11458,4046,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1104,-1,-1,11459,3957,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
