,./mask/201408ddyw.tif,./mask/201508ddyw.tif,./mask/20151017sp.tif,./mask/20160907.tif,./mask/20161025.tif,./mask/20170714.tif,./mask/20170728.tif,./mask/20171002.tif,./mask/20180729.tif,./mask/20180828.tif,./mask/20180926.tif,./mask/20190828.tif,./mask/20190923.tif,./mask/20200727.tif,./mask/20210717.tif
1162,-1,1163,828,4406,3992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1163,-1,2993,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1164,-1,2392,1583,6862,4874,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1165,-1,3790,2038,10885,9870,17508,-1,-1,-1,-1,-1,-1,-1,-1,-1
1166,-1,4901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1167,-1,1064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1168,-1,3627,3752,13331,10536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1169,-1,5098,3600,11554,10973,15550,-1,-1,-1,-1,-1,-1,-1,-1,-1
1170,-1,1923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1171,-1,1480,1326,6103,5645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1172,-1,4310,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1173,-1,1234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1174,-1,1968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1175,-1,3593,3750,11191,10361,20241,-1,-1,-1,-1,-1,-1,-1,-1,-1
1176,-1,996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1177,-1,2161,1904,8958,8290,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1178,-1,2672,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1179,-1,3540,2712,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1180,-1,2836,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1181,-1,1389,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1182,-1,2661,3018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1183,-1,932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1184,-1,674,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1185,-1,3797,3922,11103,11206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1186,-1,2884,2931,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1187,-1,2599,2019,8947,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1188,-1,1531,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1189,-1,2541,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1190,-1,4694,4512,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1191,-1,2919,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1192,-1,2323,2214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1193,-1,3427,3432,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1194,-1,1399,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1195,-1,2748,2032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1196,-1,2415,1234,7968,6770,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1197,-1,4443,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1198,-1,3584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1199,-1,4409,5481,14384,14641,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1200,-1,2419,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1201,-1,12098,11055,20892,20903,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1202,-1,2815,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1203,-1,1182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1204,-1,1644,1328,7633,7606,13550,11606,-1,-1,-1,-1,-1,-1,-1,-1
1205,-1,1007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1206,-1,222,3053,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1207,-1,2512,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1208,-1,1209,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1209,-1,608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1210,-1,1851,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1211,-1,1653,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1212,-1,5039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1213,-1,2741,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1214,-1,2264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1215,-1,3064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1216,-1,4647,4866,16240,16256,30216,30132,32756,-1,-1,-1,-1,-1,-1,-1
1217,-1,2537,2017,7042,7021,12477,-1,-1,-1,-1,-1,-1,-1,-1,-1
1218,-1,2526,1856,8133,5502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1219,-1,1861,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1220,-1,2186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1221,-1,3507,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1222,-1,1683,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1223,-1,1251,718,4041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1224,-1,2343,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1225,-1,570,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1226,-1,3068,2656,10926,9083,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1227,-1,2203,2380,7536,7584,13644,13822,15438,-1,-1,-1,-1,-1,-1,-1
1228,-1,1462,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1229,-1,2844,2127,8816,7729,14877,15421,16623,-1,-1,-1,-1,-1,-1,-1
1230,-1,1387,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1231,-1,563,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1232,-1,7381,7651,15397,15538,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1233,-1,2549,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1234,-1,15952,15080,32738,31322,50012,49050,51986,-1,-1,-1,-1,-1,-1,-1
1235,-1,10220,10412,19966,19468,26228,25786,-1,-1,-1,-1,-1,-1,-1,-1
1236,-1,6234,3796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1237,-1,738,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1238,-1,377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1239,-1,2489,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1240,-1,7423,8212,13801,13358,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1241,-1,2286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1242,-1,1260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1243,-1,9380,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1244,-1,6013,5442,15838,16166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1245,-1,1734,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1246,-1,863,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1247,-1,114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1248,-1,1279,1045,3128,3398,6057,-1,-1,-1,-1,-1,-1,-1,-1,-1
1249,-1,1461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1250,-1,2378,2721,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1251,-1,7741,7270,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1252,-1,1946,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1253,-1,3722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1254,-1,3532,3383,10267,10495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1255,-1,2187,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1256,-1,165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1257,-1,2197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1258,-1,252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1259,-1,134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1260,-1,3283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1261,-1,1445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1262,-1,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1263,-1,472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1264,-1,-1,6860,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1265,-1,-1,3554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1266,-1,-1,15468,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1267,-1,-1,1309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1268,-1,-1,1010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1269,-1,-1,116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1270,-1,-1,193,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1271,-1,-1,4468,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1272,-1,-1,621,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1273,-1,-1,1452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1274,-1,-1,568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1275,-1,-1,2977,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1276,-1,-1,5235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1277,-1,-1,646,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1278,-1,-1,649,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1279,-1,-1,1114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1280,-1,-1,109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1281,-1,-1,1409,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1282,-1,-1,14698,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1283,-1,-1,1367,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1284,-1,-1,856,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1285,-1,-1,3320,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1286,-1,-1,2036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1287,-1,-1,657,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1288,-1,-1,556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1289,-1,-1,295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1290,-1,-1,10844,21021,20106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1291,-1,-1,1228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1292,-1,-1,9645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1293,-1,-1,6369,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1294,-1,-1,3384,15815,15333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1295,-1,-1,571,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1296,-1,-1,626,4425,5136,11226,11995,14378,-1,-1,-1,-1,-1,-1,-1
1297,-1,-1,546,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1298,-1,-1,1278,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1299,-1,-1,1416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1300,-1,-1,1012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1301,-1,-1,1760,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1302,-1,-1,2567,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1303,-1,-1,2713,8835,9387,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1304,-1,-1,21858,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1305,-1,-1,172,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1306,-1,-1,694,11964,11353,20461,21932,-1,-1,-1,-1,-1,-1,-1,-1
1307,-1,-1,1200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1308,-1,-1,4324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1309,-1,-1,3423,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1310,-1,-1,1548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1311,-1,-1,384,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1312,-1,-1,314,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1313,-1,-1,300,15994,15832,28451,28058,30684,-1,-1,-1,-1,-1,-1,-1
1314,-1,-1,2111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1315,-1,-1,780,7532,8111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1316,-1,-1,1458,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1317,-1,-1,2630,9234,10101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1318,-1,-1,2688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1319,-1,-1,259,10657,11233,22469,23146,27266,-1,-1,-1,-1,-1,-1,-1
1320,-1,-1,9694,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1321,-1,-1,259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1322,-1,-1,312,11744,11736,21550,21365,-1,-1,-1,-1,-1,-1,-1,-1
1323,-1,-1,4320,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1324,-1,-1,1404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1325,-1,-1,1067,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1326,-1,-1,1219,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1327,-1,-1,205,454,487,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1328,-1,-1,3347,10831,10259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1329,-1,-1,540,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1330,-1,-1,716,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1331,-1,-1,985,8485,7972,16415,-1,-1,-1,-1,-1,-1,-1,-1,-1
1332,-1,-1,3900,15913,16083,29830,-1,-1,-1,-1,-1,-1,-1,-1,-1
1333,-1,-1,1195,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1334,-1,-1,6150,13621,12443,17882,18042,-1,-1,-1,-1,-1,-1,-1,-1
1335,-1,-1,148,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1336,-1,-1,5054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1337,-1,-1,1070,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1338,-1,-1,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1339,-1,-1,199,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1340,-1,-1,-1,168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1341,-1,-1,-1,6616,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1342,-1,-1,-1,5473,5436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1343,-1,-1,-1,5674,5688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1344,-1,-1,-1,5757,6247,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1345,-1,-1,-1,6716,6869,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1346,-1,-1,-1,2083,1692,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1347,-1,-1,-1,11318,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1348,-1,-1,-1,14244,12892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1349,-1,-1,-1,7335,6796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1350,-1,-1,-1,5553,5652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1351,-1,-1,-1,9456,9158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1352,-1,-1,-1,50248,49814,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1353,-1,-1,-1,7776,7604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1354,-1,-1,-1,19816,19076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1355,-1,-1,-1,6807,6218,11722,12510,13716,-1,-1,-1,-1,-1,-1,-1
1356,-1,-1,-1,6557,6156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1357,-1,-1,-1,1478,1412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1358,-1,-1,-1,2250,3200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1359,-1,-1,-1,2073,2015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1360,-1,-1,-1,12061,12032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1361,-1,-1,-1,11904,11661,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1362,-1,-1,-1,3929,4396,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1363,-1,-1,-1,18826,17956,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1364,-1,-1,-1,5366,4856,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1365,-1,-1,-1,335,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1366,-1,-1,-1,8307,7973,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1367,-1,-1,-1,5173,5654,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1368,-1,-1,-1,3633,5592,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1369,-1,-1,-1,12917,13172,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1370,-1,-1,-1,19590,20219,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1371,-1,-1,-1,22840,23086,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1372,-1,-1,-1,10240,11304,17371,18740,20766,-1,-1,-1,-1,-1,-1,-1
1373,-1,-1,-1,3311,3436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1374,-1,-1,-1,17415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1375,-1,-1,-1,7823,8247,13168,14203,15770,-1,-1,-1,-1,-1,-1,-1
1376,-1,-1,-1,13829,13769,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1377,-1,-1,-1,4488,5177,8296,9070,8765,-1,-1,-1,-1,-1,-1,-1
1378,-1,-1,-1,22807,22050,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1379,-1,-1,-1,10092,9854,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1380,-1,-1,-1,9638,9890,16388,-1,-1,-1,-1,-1,-1,-1,-1,-1
1381,-1,-1,-1,1280,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1382,-1,-1,-1,2956,2354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1383,-1,-1,-1,5863,5128,9720,10681,10844,-1,-1,-1,-1,-1,-1,-1
1384,-1,-1,-1,2598,2417,3923,4767,5283,-1,-1,-1,-1,-1,-1,-1
1385,-1,-1,-1,11991,11794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1386,-1,-1,-1,2515,2703,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1387,-1,-1,-1,8630,9163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1388,-1,-1,-1,17537,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1389,-1,-1,-1,17784,17877,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1390,-1,-1,-1,8503,7760,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1391,-1,-1,-1,1325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1392,-1,-1,-1,9267,9647,20052,20351,22645,-1,-1,-1,-1,-1,-1,-1
1393,-1,-1,-1,5542,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1394,-1,-1,-1,5610,6506,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1395,-1,-1,-1,3091,3510,4891,5083,-1,-1,-1,-1,-1,-1,-1,-1
1396,-1,-1,-1,9326,9799,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1397,-1,-1,-1,11936,12343,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1398,-1,-1,-1,11329,11565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1399,-1,-1,-1,5098,4888,6352,7120,-1,-1,-1,-1,-1,-1,-1,-1
1400,-1,-1,-1,3340,3119,9203,10099,-1,-1,-1,-1,-1,-1,-1,-1
1401,-1,-1,-1,16434,16497,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1402,-1,-1,-1,3921,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1403,-1,-1,-1,23025,20894,30850,32290,-1,-1,-1,-1,-1,-1,-1,-1
1404,-1,-1,-1,3850,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1405,-1,-1,-1,6898,6782,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1406,-1,-1,-1,12081,12828,23784,24201,26180,-1,-1,-1,-1,-1,-1,-1
1407,-1,-1,-1,13703,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1408,-1,-1,-1,11507,12082,19245,20242,22732,-1,-1,-1,-1,-1,-1,-1
1409,-1,-1,-1,9822,10561,17105,17356,-1,-1,-1,-1,-1,-1,-1,-1
1410,-1,-1,-1,10880,11429,20349,21286,23012,-1,-1,-1,-1,-1,-1,-1
1411,-1,-1,-1,2477,2373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1412,-1,-1,-1,11703,11101,21417,21555,-1,-1,-1,-1,-1,-1,-1,-1
1413,-1,-1,-1,7904,8447,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1414,-1,-1,-1,7970,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1415,-1,-1,-1,6908,4578,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1416,-1,-1,-1,1819,2629,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1417,-1,-1,-1,16523,16913,25565,24996,-1,-1,-1,-1,-1,-1,-1,-1
1418,-1,-1,-1,7752,7349,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1419,-1,-1,-1,8429,7923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1420,-1,-1,-1,2603,2629,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1421,-1,-1,-1,3998,3443,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1422,-1,-1,-1,10433,10183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1423,-1,-1,-1,251,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1424,-1,-1,-1,3531,2028,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1425,-1,-1,-1,2555,2648,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1426,-1,-1,-1,10617,10075,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1427,-1,-1,-1,3566,4053,7246,7572,7710,-1,-1,-1,-1,-1,-1,-1
1428,-1,-1,-1,6609,6589,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1429,-1,-1,-1,9119,8910,18832,19705,-1,-1,-1,-1,-1,-1,-1,-1
1430,-1,-1,-1,6239,6201,12057,12411,11907,-1,-1,-1,-1,-1,-1,-1
1431,-1,-1,-1,612,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1432,-1,-1,-1,3854,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1433,-1,-1,-1,6556,5686,9277,10550,-1,-1,-1,-1,-1,-1,-1,-1
1434,-1,-1,-1,7336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1435,-1,-1,-1,7843,8016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1436,-1,-1,-1,7274,7154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1437,-1,-1,-1,6127,5770,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1438,-1,-1,-1,14821,15121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1439,-1,-1,-1,9325,9636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1440,-1,-1,-1,3190,2076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1441,-1,-1,-1,6174,4842,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1442,-1,-1,-1,3701,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1443,-1,-1,-1,7610,5189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1444,-1,-1,-1,2721,2429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1445,-1,-1,-1,358,877,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1446,-1,-1,-1,7434,7649,16964,16830,19582,-1,-1,-1,-1,-1,-1,-1
1447,-1,-1,-1,13141,12097,20305,21150,-1,-1,-1,-1,-1,-1,-1,-1
1448,-1,-1,-1,2571,3084,5251,5333,-1,-1,-1,-1,-1,-1,-1,-1
1449,-1,-1,-1,10410,10177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1450,-1,-1,-1,2523,2160,1651,1798,-1,-1,-1,-1,-1,-1,-1,-1
